"","station","river","longitude","latitude","Yslopezyp","Yinterceptzyp","Ysigzyp","Yslopelm","Yintlm","Wslopezyp","Winterceptzyp","Wsigzyp","Wslopelm","Wintlm","Spslopezyp","Spinterceptzyp","Spsigzyp","Spslopelm","Spintlm","Sslopezyp","Sinterceptzyp","Ssigzyp","Sslopelm","Sintlm","Aslopezyp","Ainterceptzyp","Asigzyp","Aslopelm","Aintlm"
"57","NEUSTADT","REMS",9.315816,48.84736,-0.0218974358974359,45.9708717948718,0.0392275042831898,-0.0188947368421054,40.1585789473688,0.0149019607843137,-26.4439215686275,0.365371465682983,0.0288002699055333,-53.8755856950072,-0.0242716049382716,52.1264444444445,0.102185882627964,-0.0246724696356292,53.3654691857882,-0.02,43.1606666666667,0.392612338066101,-0.0211883940620789,45.7011812865509,-0.0163333333333333,35.115,0.326785802841187,-0.00400553306342782,10.6442456140351
"58","PLOCHINGEN","FILS",9.418433,48.712581,0.00300000000000004,-4.02266666666674,0.801475405693054,0.00493453441295499,-7.56379412055686,0.0175555555555555,-31.0062222222222,0.392612338066101,0.0479365721997297,-91.3226266306786,-0.0243188405797102,53.418231884058,0.257856726646423,-0.026609311740895,58.7214610886276,-0.0181269841269841,39.5100634920635,0.257856726646423,-0.0217367071524996,47.0804228520078,0.00961111111111111,-16.7947777777778,0.724828243255615,0.009516180836706,-16.4036283400787
"59","GEISLINGEN FILS","FILS",9.83928,48.622759,-0.003125,6.66655,0.247429549694061,-0.00289682860998656,6.25970739991014,0.00413333333333332,-7.09586666666664,0.450660467147827,0.00959066126855597,-18.0192276023391,-0.00748235294117647,16.3004941176471,0.102185882627964,-0.00963804318488602,20.6687239766097,-0.00844,17.62032,0.0346795842051506,-0.0109646288798927,22.749895366623,-0.000566666666666667,1.59583333333333,0.880083918571472,0.00164917678812411,-2.72244075573541
"60","OBERENSINGEN","AICH",9.39,48.67,-0.000600000000000002,1.6144,0.762861132621765,-0.0013421862348178,3.13167130904181,0.000705555555555552,-0.802916666666659,0.860288739204407,0.00244813765182187,-4.241550242915,-0.00393611111111111,8.64273333333334,0.365371525287628,-0.00416707152496655,9.16249347728353,-0.00398627450980392,8.58476862745098,0.217931687831879,-0.00445751686909599,9.53571237067062,-0.000391666666666667,1.2204,0.860288739204407,-0.000462618083670687,1.40166864597385
"61","BAD ROTENFELS","MURG",8.297143,48.818715,-0.0439333333333333,91.4383333333333,0.0702408701181412,-0.0453311740890694,94.4633076023403,-0.0233333333333333,55.1233333333334,0.95989316701889,0.0180246963562765,-27.9337098965387,-0.084969696969697,178.106363636364,0.131393730640411,-0.0973340080971705,203.811229869555,-0.0673333333333332,140.2,0.00383361103013158,-0.0651839406207858,135.963402609093,-0.035,74.5156666666666,0.097016803920269,-0.0303896086369782,65.0844993252384
"62","GUTACH GUTACH","GUTACH",8.212933,48.24,-0.011078431372549,22.7995352941176,0.00531308073550463,-0.0113536136461855,23.3644559363109,-0.0103859649122807,22.338,0.938248038291931,0.000807251174754489,0.157175705555007,-0.00528148148148149,12.2073259259259,0.586520314216614,-0.00800445212734374,17.8654775961556,-0.0193368421052632,39.6237333333333,0.00227019982412457,-0.0222405275259733,45.5574661104898,-0.00890909090909091,18.5667696969697,0.0854542925953865,-0.00805771084385698,16.8864569395789
"63","OBERWOLFACH","WOLFACH",8.217126,48.317024,-0.0183703703703704,37.4259703703704,0.00366560439579189,-0.0180181365323418,36.7148745621399,-0.0242142857142857,50.0850714285714,0.215159893035889,-0.00390518867245413,9.63256798543001,-0.0314166666666667,64.6666666666667,0.00238581583835185,-0.037266219127408,76.6033416458144,-0.0339438596491228,68.9837087719298,5.33839920535684e-06,-0.0332359784075585,67.6117721997323,-0.0166245614035088,34.0594175438596,0.000988291227258742,-0.0154702429149803,31.7495405308153
"64","ZELL","WIESE",7.845408,47.699494,-0.00977777777777778,21.0713333333333,0.597485423088074,-0.0080686909581644,17.6142858749433,0.0223478260869565,-41.1539130434782,0.435709953308105,0.0109741160593789,-18.3595827890232,0.00333333333333341,-2.82000000000016,0.801475405693054,0.00195573549257797,0.286956365271414,-0.0157037037037037,33.455037037037,0.290949881076813,-0.0144453306342775,31.1058236617174,0.00133333333333334,-0.965333333333347,0.762861132621765,0.00477400809716679,-7.83872559604299
"65","KEMMERN","MAIN",10.873488,49.951163,-0.0762962962962964,163.618148148148,0.347298741340637,-0.101555456061902,214.236625718101,0.0713333333333334,-121.775333333333,0.450660467147827,0.0990717948717941,-173.567543589742,-0.309019607843137,646.169411764706,0.0221324749290943,-0.35580026990555,742.792847503408,-0.160666666666667,335.212666666667,0.0072896028868854,-0.200605198480391,416.086547266724,-0.0491904761904762,110.504,0.529614090919495,-0.0542136302294212,121.030029689612
"66","BAYREUTH","ROTER MAIN",11.578935,49.947823,0.00308045977011494,-5.36809195402298,0.0948610305786133,0.000292811101670435,0.238757614274535,0.0256666666666667,-49.7256666666667,0.00165879726409912,0.0368796548511606,-71.9274222779241,-0.0188333333333333,39.6481666666667,0.271287143230438,-0.0203886867197941,42.9859357255833,-0.00656111111111111,14.1341166666667,0.36145293712616,-0.0090830332628168,19.2501877046107,0.00312846517917512,-5.31995807978363,0.589435338973999,0.00152548397979117,-2.12628624777946
"67","RASCH","SCHWARZACH",11.38,49.366979,-0.000962962962962964,2.61755555555556,0.576532602310181,-0.00195968844633109,4.64307734359513,0.00395555555555555,-6.83466666666665,0.27961540222168,0.00566279352226749,-10.0200114304999,-0.0125925925925926,26.7785925925926,0.0498536936938763,-0.0109009446693659,23.4236329284754,-0.00536,11.56468,0.522054314613342,-0.00858784389068041,18.094503745936,-0.00147435897435897,3.63607692307692,0.653078556060791,-0.0013569496001678,3.48195179305833
"68","COCHEM","MOSELLE RIVER",7.168276,50.143351,-0.965555555555555,1999.13111111111,0.000293797464109957,-1.09661808367073,2264.48621592446,-2.08,4323.85333333333,0.102185882627964,-1.94861943319841,4072.66682816021,-2.54095238095238,5279.90095238095,0.0827544629573822,-2.67468016194341,5561.39587944238,-1.97372549019608,4039.54392156863,0.000520757399499416,-1.90841295546562,3917.28881691415,-0.88494623655914,1840.5847311828,0.00140674377325922,-0.997288798920418,2070.6895636528
"69","TRIER UP","MOSELLE RIVER",6.626853,49.732189,-0.462962962962963,983.2,0.227469503879547,-0.526599190283395,1113.6341745389,-0.822222222222223,1793.02222222222,0.314534664154053,-0.854696356275324,1864.95511021147,-1.46078431372549,3092.67450980392,0.199725389480591,-1.47908232118762,3140.54583895643,-1.05333333333333,2183.53333333333,0.0287052113562822,-0.987753036437239,2060.1547908232,-0.326984126984127,716.409523809524,0.6690554022789,-0.351079622132238,767.345569050802
"70","PERL","MOSELLE RIVER",6.369035,49.472575,-0.355555555555556,736.755555555556,0.0416852757334709,-0.370688259109314,767.889590643279,-0.444444444444444,962.422222222221,0.326785802841187,-0.583319838056697,1244.76062977961,-0.983333333333333,2052.58333333333,0.166692614555359,-1.11859649122811,2332.32802519125,-0.738888888888889,1513.06111111111,0.000687755818944424,-0.807597840755748,1654.96833108415,-0.266666666666667,559.866666666667,0.302589476108551,-0.256558704453443,542.231938821417
"71","FREMERSDORF","SAAR RIVER",6.648422,49.408927,-0.279506172839506,577.833086419753,0.00035640801070258,-0.272264237516871,564.084074044089,-0.37,772.103333333333,0.097016803920269,-0.349890688259114,739.875930274414,-0.410606060606061,862.214545454546,0.119016230106354,-0.42451686909583,895.419721097643,-0.369999999999999,762.606666666665,6.01431065661018e-06,-0.360109311740895,744.08768331085,-0.25504,529.716106666667,0.00182186393067241,-0.247536842105267,515.547359424209
"72","INTSCHEDE","WESER",9.125,52.964,-0.722666666666667,1567.032,0.0702408701181412,-0.889666666666651,1901.8274273504,-0.6,1360.2,0.497212111949921,-0.372955465587055,942.293531264079,-2.63846153846154,5540.82051282051,0.0325798019766808,-3.20480431848861,6694.03256860115,-1.57333333333333,3292.84,0.0236392170190811,-1.77748043184878,3708.18394062063,-0.96,2045.93333333333,0.0442721731960773,-1.04367206477725,2221.50994152031
"73","AUHAMMER","EDER",8.623725,51.035299,-0.00683111111111111,14.69292,0.580151200294495,-0.0083330094466932,17.7546157984696,0.00659259259259259,-8.61866666666666,0.724828243255615,0.00966268556005412,-14.7868998875397,-0.0582666666666667,120.473466666667,0.00234699132852256,-0.0649774628879931,134.425301844362,-0.02636875,54.2965645833333,0.0193678364157677,-0.0270618893387303,55.8956333783153,0.00151358024691358,-1.90125432098766,0.435709953308105,-8.5681511470061e-05,1.640704903282
"74","KAEMMERZELL","FULDA",9.642059,50.599958,-0.0175555555555556,36.4771777777778,0.0157868787646294,-0.0228394331983803,47.1235414934768,-0.00911111111111114,20.8253333333334,0.74376654624939,-0.00515244264507455,13.5620217363929,-0.0392777777777778,82.7172777777779,0.0873067304491997,-0.0406568151147109,85.6560575798492,-0.0414547619047619,84.9313452380952,0.0157868787646294,-0.0439592577597842,90.0571685110214,-0.0138666666666667,29.2042666666667,0.092058964073658,-0.0167593117408897,35.1892457040016
"75","HERFORD","WERRE",8.670932,52.133419,-0.0286923076923077,61.0501794871795,0.0528587177395821,-0.0323390013495266,68.6070141250541,-0.0202539682539682,46.063238095238,0.580151200294495,-0.0138468286099863,34.8534685110207,-0.0738222222222222,156.208222222222,0.0873067304491997,-0.0670500674763843,143.031912730547,-0.0433333333333333,91.642,0.182655915617943,-0.0497821862348143,104.70148358074,-0.0282777777777778,60.2779444444445,0.0827544629573822,-0.0282753036437226,60.8163166891546
"76","DALUM","EMS RIVER",7.24852,52.595595,0.0460317460317461,-82.5102539682542,0.0970168113708496,0.0117445344129587,-12.6884012145814,0.00666666666666674,12.2399999999999,0.919887661933899,-0.0370615384615424,103.671707692316,-0.227407407407407,487.148888888889,0.166692614555359,-0.211539811066134,456.856203328849,-0.0345454545454545,81.1369696969695,0.820972561836243,-0.0322488529014819,78.0302699055279,0.0391919191919192,-68.3121414141415,0.352204918861389,0.0032551956815163,5.86360863696741
"77","RHEINE UNTERSCHLEUSE","EMS RIVER",7.434,52.288,-0.0960606060606061,198.367636363636,0.00486095435917377,-0.104995546558704,216.893516374267,-0.0881159420289855,194.799420289855,0.290949881076813,-0.0928831309041877,207.293532523625,-0.169009009009009,360.573513513514,0.119016230106354,-0.179133873144405,382.774327485392,-0.12320987654321,255.129234567901,0.0221324749290943,-0.12374790823212,256.647713900137,-0.076452380952381,160.522976190476,0.257856726646423,-0.0813769230769221,171.48275213675
"78","BIENENBUETTEL","ILMENAU",10.464,53.15,-0.0140512820512821,32.7301538461539,0.392612338066101,-0.0166464237516863,38.2849703103902,-0.00244444444444447,12.0271111111112,0.939871430397034,0.00524264507422469,-3.05739793072558,-0.0303333333333333,68.7586666666666,0.092058964073658,-0.0318048582995957,71.835443094918,-0.0285641025641026,62.6577435897436,0.15911528468132,-0.0295143049932517,64.4272253711188,-0.0169019607843137,38.8792549019608,0.421049416065216,-0.0111144399460178,27.4989482681039
"79","KLEIN BENGERSTORF","SCHAALE",10.8454,53.418912,-0.00454509803921569,10.1324509803922,0.365371525287628,-0.00549411605937918,12.0954354385964,-0.0106666666666667,23.094,0.687462568283081,-0.000200701754385633,2.42768656770064,-0.0131746031746032,28.7140634920635,0.302589476108551,-0.0142321187584346,31.0698272604589,-0.0105380952380952,22.3325857142857,0.0325798019766808,-0.0104385425101217,22.1593055330638,-0.00443838383838384,10.0760646464646,0.563056409358978,-0.00092267206477719,3.06612703553729
"80","NEU DARCHAU","ELBE RIVER",10.88881,53.232275,-1.88965517241379,4051.55172413793,0.435709893703461,-2.09770580296892,4475.86603688702,-0.513333333333333,1439.36,0.899954319000244,-2.45951417004042,5388.97908232107,-5.16444444444444,10921.8888888889,0.0664319172501564,-6.5941700404858,13846.7007647323,-2.47878787878788,5291.13939393939,0.097016803920269,-2.91018893387317,6167.52145748992,-2.10952380952381,4504.58095238095,0.392612338066101,-1.74936572199708,3818.07845254117
"81","DRESDEN","ELBE RIVER",13.738539,51.059736,-0.844444444444444,1812.55555555555,0.151801511645317,-0.844570850202426,1816.10875348627,-0.166666666666667,500.766666666667,0.820972561836243,-1.26839946018891,2729.15171749883,-2.7,5648.39999999999,0.0287052113562822,-2.98383265856958,6236.84138551523,-1.24583333333333,2634.8625,0.0221324749290943,-1.40141295546563,2952.19497076031,-0.953333333333335,2031.90666666667,0.15911528468132,-0.834457489878481,1813.98044984243
"82","LUTHERSTADT WITTENBERG","ELBE RIVER",12.646719,51.861817,-0.848266666666667,1846.10346666667,0.546208381652832,-0.804448043184875,1759.26104003597,-0.163218390804597,525.616091954022,0.669055461883545,-1.72999999999998,3688.10247863243,-3.33650793650794,6971.73968253968,0.0252341739833355,-3.77707152496633,7880.37040036002,-1.18666666666667,2551.38666666667,0.097016803920269,-1.45688394062082,3094.49488978865,-0.993939393939394,2138.15151515152,0.392612338066101,-0.919940620782631,2009.70876293278
"83","BARBY","ELBE RIVER",11.882563,51.990129,-1.28666666666667,2792.62666666667,0.314534664154053,-1.47438596491226,3176.44626180833,0.0367816091954022,225.225287356322,0.687462568283081,-2.17863697705799,4702.58420602781,-4.02222222222222,8483.04444444444,0.0346795842051506,-5.07349527665324,10622.0367071526,-2.0551724137931,4381.22068965517,0.0442721731960773,-2.27337381916332,4818.58866396767,-1.57083333333333,3364.80416666667,0.257856726646423,-1.46885290148435,3193.83742690032
"84","WITTENBERGE","ELBE RIVER",11.759765,52.990829,-1.62051282051282,3511.1641025641,0.546208381652832,-1.99777327935219,4272.8701529464,-1.44166666666667,3291.86666666667,0.95989316701889,-3.27049932523612,7000.76062977948,-6.00289855072464,12573.2753623188,0.0157868787646294,-7.59314439946021,15825.4648672965,-2.53563218390805,5398.05747126437,0.15911528468132,-2.85673414304995,6049.57085020247,-1.96666666666667,4207.3,0.529614090919495,-1.67743589743567,3670.05982905937
"85","TANGERMUENDE","ELBE RIVER",11.978396,52.546603,-1.56666666666666,3352.63333333333,0.279615342617035,-1.71809716599188,3670.15828609982,0.104761904761907,108.619047619043,0.61505126953125,-2.36688259109309,5095.51282950961,-4.2952380952381,9050.97142857143,0.0346795842051506,-5.05813765182195,10617.5590643277,-2.31212121212121,4906.29393939394,0.0560136325657368,-2.5262078272605,5336.55924426459,-2.01851851851852,4259.13703703704,0.208684682846069,-1.74394062078259,3750.39748088142
"86","AKEN","ELBE RIVER",12.059195,51.86316,-0.706666666666666,1584.44,0.880083918571472,-0.827422402159236,1831.10285200178,0.18,-126.359999999999,0.632840633392334,-1.71580296896083,3701.26620332878,-2.98518518518518,6322.65925925926,0.0392275042831898,-3.69400809716606,7765.10337381931,-1.31538461538461,2835.81282051282,0.107571788132191,-1.53801619433203,3286.94520917689,-1.05050505050505,2275.77575757576,0.257856726646423,-0.918461538461438,2035.78803418783
"87","MAGDEBURG-STROMBRUECKE","ELBE RIVER",11.644,52.135,-1.43055555555556,3083.68888888889,0.237301290035248,-1.62507422402157,3480.79345928921,-0.333333333333334,971.800000000002,0.801475405693054,-2.42707152496622,5199.81512370662,-4.25833333333333,8952.36666666666,0.0498536936938763,-5.45593792172748,11395.6091767883,-2.11594202898551,4502.12753623189,0.0392275042831898,-2.40307692307696,5083.1692307693,-1.84301075268817,3913.08817204301,0.227469503879547,-1.67829959514157,3615.58038686433
"88","TORGAU","ELBE RIVER",13.010575,51.558968,-0.526666666666668,1191.74666666667,0.465897381305695,-0.555898785425094,1251.46662932972,-0.155555555555555,486.777777777776,0.706056833267212,-1.26516869095815,2735.7371704903,-2.7,5668.93333333334,0.0325798019766808,-3.01738191632935,6322.9245164194,-1.06875,2294.79375,0.0783965140581131,-1.22618218623486,2617.78112460647,-0.679999999999999,1499.09333333333,0.497212111949921,-0.664987854250937,1486.85622132239
"89","CALBE-GRIZEHNE","SAALE",11.81252,51.921707,-0.566862745098039,1182.0268627451,0.0207099672406912,-0.65171794871794,1352.82332478631,-0.552753623188406,1170.05014492754,0.0827544629573822,-0.641697705802971,1358.97661988305,-1.32875,2750.15916666667,0.00449370034039021,-1.45707287449395,3012.93788574004,-0.763456790123457,1583.12987654321,0.00713690929114819,-0.874429149797571,1807.75744489429,-0.527777777777777,1106.27222222222,0.0325798019766808,-0.52604453441293,1107.78958164637
"90","HALLE TROTHA","SAALE",11.954869,51.59544,-0.212156862745098,464.560392156863,0.450660526752472,-0.278182186234814,597.583968061171,-0.269696969696969,591.091515151514,0.290949881076813,-0.353099865047235,767.105604588397,-0.858518518518518,1785.42888888889,0.0593238435685635,-1.08443184885293,2245.47976608192,-0.353333333333333,751.639999999999,0.227469503879547,-0.466554655870449,980.366747638335,-0.192,426.798666666667,0.580151200294495,-0.208369770580281,462.47543859646
"91","HOF","SAALE",11.914542,50.323928,-0.0112222222222222,23.7965555555556,0.290949881076813,-0.0106904993252362,22.7817543049934,0.00688888888888889,-11.4506666666667,0.61505126953125,0.0128927125506073,-22.8665494826811,-0.0444444444444444,92.2231111111111,0.0169098563492298,-0.0426001349527684,88.8568681961352,-0.0228333333333333,47.348,0.000753674074076116,-0.0317834817813781,65.5208370670297,-0.0117816091954023,25.0821379310345,0.125085681676865,-0.012631916329285,27.1339608636982
"92","LEIPZIG-THEKLA","PARTHE",12.432654,51.376276,-0.00165,3.63795,0.860288739204407,-0.00365097165991884,7.65097952766495,-0.000199999999999978,0.857199999999956,0.597485423088074,-0.00121821862348154,2.98736090868148,-0.000866666666666654,2.45326666666664,0.979940176010132,-0.00259790823211816,5.9499036437235,-0.00370370370370371,7.80429629629631,0.706056833267212,-0.00533044534412922,11.1000325686003,-0.00123809523809524,2.82086666666668,0.979940235614777,-0.00202338731443953,4.4408549707594
"93","BOEHLEN 1","PLEISSE",12.38622,51.200614,-0.0451746031746032,93.2646031746032,0.182655915617943,-0.0587863967611334,120.668198578497,-0.050948717948718,106.211025641026,0.137945666909218,-0.0582676113360317,121.003023436796,-0.0433333333333334,91.8133333333335,0.257856726646423,-0.0446890688259099,94.5676077372899,-0.0512916666666667,106.109666666667,0.131393730640411,-0.051643724696356,106.986970760233,-0.0451904761904762,93.6164761904762,0.137945666909218,-0.051927152496626,107.413128924876
"94","DOHNA","MUGLITZ",13.853698,50.953832,-0.00358333333333333,7.5331,0.36145293712616,-0.00342432432432435,7.21041981981988,-0.0166289855072464,33.8950144927536,0.00353776547126472,-0.0146691902834009,30.038719923527,-0.0129757575757576,27.2992848484848,0.0873067304491997,-0.0110753711201084,23.5527986504733,0.0127814814814815,-24.8238074074074,0.529614090919495,0.0133666261808369,-25.91609851552,-0.000461538461538462,1.3724358974359,0.733463168144226,-0.00308705002551167,6.68960618522178
"95","ELBERSDORF","WESENITZ",13.993832,51.022092,-0.00460909090909091,10.1730333333333,0.840580940246582,-0.0052202429149795,11.4125288349073,0.000888888888888865,-0.558888888888841,0.706056833267212,-0.00203502024291477,5.46734050832167,-2.15053763440837e-05,1.67673118279569,0.706056833267212,-0.00107317139001291,3.89526414754718,-0.00590740740740741,13.0248148148148,0.546208381652832,-0.00525087719298212,11.6873885739984,-0.00581481481481482,12.645762962963,0.546208381652832,-0.00633363022941879,13.769157894735
"96","GROSSDITTMANNSDORF","GROSSE RODER",13.77296,51.198328,0.00195555555555556,-3.12055555555557,0.580151200294495,0.000200364372470054,0.399116063876806,0.00768333333333333,-13.9765666666667,0.166692614555359,0.0074919298245619,-13.5042480611796,-0.00149333333333334,4.79834666666668,0.74376654624939,-0.00196399460188954,5.79153108412097,0.00141333333333333,-1.78631999999999,0.669055461883545,0.000175870445344818,0.724689878541132,-0.00119230769230769,3.25128717948718,0.95989316701889,0.000132685560054663,0.72169383715563
"97","RATHENOW UP","HAVEL",12.346825,52.609013,-0.137636363636364,292.832060606061,0.421049416065216,-0.146829014844797,314.882106657654,-0.326333333333333,717.606333333333,0.724828243255615,-0.204775033738175,479.510642869963,-0.939607843137255,1959.52352941176,0.174538046121597,-1.09801619433197,2282.80674763829,-0.263666666666667,553.354666666667,0.257856726646423,-0.244624696356269,516.586606387752,-0.174,367.899333333333,0.615051329135895,-0.103751821862293,237.705284750227
"98","KETZIN","HAVEL",12.845305,52.478085,-0.367768115942029,747.922037681159,0.0743688941001892,-0.436937678342612,888.508237390389,-0.473939393939394,995.801818181818,0.339342653751373,-0.405685560053976,863.479964462428,-0.959166666666667,1978.49916666667,0.0627947747707367,-1.03269716599189,2128.05453711198,-0.511071428571429,1040.05880952381,0.00661695096641779,-0.52027219973009,1059.77774475932,-0.313388888888889,642.236527777778,0.294266104698181,-0.304270094588167,630.163483191508
"99","BRANDENBURG-WILHELMSDORF","TEMNITZ",12.505328,52.372173,-0.00391111111111111,8.14026666666667,0.450660526752472,-0.00565365721997291,11.6563291587942,-0.0123030303030303,25.8869696969697,0.0593238435685635,-0.016407395411606,34.0836312910483,-0.0188805555555556,38.9841416666667,0.000571689393837005,-0.020403805668016,42.0673395411602,-0.00643492063492063,13.2642888888889,0.290949881076813,-0.00648697705802957,13.3959096716147,-0.00461960784313726,9.61352941176471,0.37884122133255,-0.00653412955465524,13.5615257759772
"100","BAD DUEBEN","VEREINIGTE MULDE",12.581,51.591,-0.0166666666666666,50.2899999999999,1,-0.0434435897435876,105.110966666662,0.158181818181818,-289.592727272728,0.182655930519104,0.121476383265864,-210.61077732795,-0.0412121212121212,124.621212121212,0.6690554022789,-0.0797085020242985,206.034610886204,-0.0935238095238095,211.138666666667,0.339342653751373,-0.143029014844812,311.201021142615,-0.105333333333333,228.462666666667,0.481416165828705,-0.0731499325236048,168.656907782252
"101","BERLIN MUEHLENDAMM","SPREE",13.856,52.463,-0.0136923076923077,32.6616923076923,0.801475405693054,-0.0497558704453397,105.259728609978,-0.171515151515152,360.837575757576,0.465897381305695,-0.207396356275296,437.528153801154,-0.3872,797.8208,0.092058964073658,-0.444435492577595,913.688113360319,-0.035037037037037,76.101037037037,1,-0.0469156545209089,100.452385964895,0.000274509803921538,5.78141176470594,0.46589732170105,-0.0577869095816162,125.46853711195
"102","WECHSELBURG 1","ZWICKAUER MULDE",12.77255,51.006826,-0.0454222222222222,100.038755555555,0.247429549694061,-0.0446090418353565,98.2537994152024,0.043448275862069,-74.888275862069,0.237301349639893,0.0287139001349572,-43.5723342330274,0.0276190476190476,-38.9961904761904,0.724828243255615,-0.0260302294197024,70.811757984704,-0.110533333333333,232.011733333333,0.00960282888263464,-0.114660728744943,241.461183985613,-0.0571111111111113,123.913333333334,0.392612338066101,-0.0605085020242806,131.752388663946
"103","ZWICKAU-POELBITZ","ZWICKAUER MULDE",12.493608,50.740902,0.0259166666666666,-48.0651666666666,0.0970168113708496,0.0207577597840774,-37.4641293297384,0.0636470588235294,-121.50737254902,0.059323787689209,0.0621734143049966,-117.597988529022,0.03,-51.1433333333333,0.421049356460571,0.0208202429149815,-32.303750787228,-0.00939393939393941,24.0927272727273,0.580151200294495,-0.0187201079622129,43.3220278902378,-0.000166666666666667,4.657,0.48141622543335,-0.00608380566800599,17.4319019343026
"104","GOERITZHAIN","CHEMNITZ",12.780036,50.980887,-0.0436266666666667,89.4780266666667,2.57761371358356e-06,-0.0452346828609986,92.7945412955464,-0.0317142857142857,66.658,0.19105039536953,-0.0249558704453433,53.5406824561388,-0.0477297297297297,99.7514054054054,0.00215825228951871,-0.0523883940620802,109.531506072878,-0.0653809523809524,133.647857142857,2.27820851250726e-06,-0.0669754385964926,137.005919928028,-0.0461538461538462,94.842,0.000753674074076116,-0.0426781646423749,88.0988968061174
"105","AUE 1","SCHWARZWASSER",12.715356,50.59635,-0.0103333333333333,22.395,0.290949881076813,-0.0116788394062075,25.0977862977951,0.00288253968253968,-3.09168888888889,0.546208381652832,0.0101542780027,-17.3958410436365,-0.00715555555555557,18.0308,0.979940176010132,-0.00420067476383195,12.4093495276639,-0.0266222222222222,55.4774222222222,0.00415176851674914,-0.0293607287449402,61.3468079172309,-0.0128962962962963,27.7753037037037,0.465897381305695,-0.0117547098515498,25.7668504723303
"106","STRECKEWALDE","PRESSNITZ",13.07852,50.631093,-0.00960303030303031,19.7897818181818,0.00182186393067241,-0.00994659919028326,20.5252039181284,-0.00389583333333333,8.82287083333334,0.782101154327393,-0.00934950067476365,19.7762074044081,-0.015,31.4476666666666,0.0702408701181412,-0.0142477192982455,29.9074317588843,-0.0181079365079365,37.0532507936508,7.1056027081795e-05,-0.0201180971659924,41.18933963113,-0.0126666666666667,25.9726,0.000474080676212907,-0.013301349527665,27.3786631578941
"107","BOXBERG","SCHWARZER SCHOPS",14.574671,51.405506,-0.0255809523809524,54.4521142857143,0.435709893703461,-0.0263713900134958,55.9803402609098,-0.0368958333333333,78.2918541666667,0.0269214194267988,-0.0269311740890702,58.6327845254188,-0.0344210526315789,73.2310877192982,0.144746616482735,-0.0360068825910944,76.4797309941546,-0.0206376811594203,44.687536231884,0.513279914855957,-0.0209951417004059,45.3679244264529,-0.0264666666666667,56.7995333333333,0.392612338066101,-0.0272049932523579,58.5100890688183
"108","FRIDINGEN","BARA",8.87708,47.785485,0.00171111111111111,-3.08959999999999,0.529614090919495,0.00185232118758435,-3.34540031039137,0.00711818181818182,-13.5049515151515,0.0873067378997803,0.00783290148448052,-14.9439974179039,-0.00182777777777778,4.45697222222223,0.580151200294495,-0.00242395411605965,5.72692361673469,-0.000663768115942033,1.86017971014494,0.74376654624939,-0.0026760863697707,5.98581889338755,0.00382222222222222,-7.27962222222222,0.0970168113708496,0.00439827260458844,-8.37895717498884
"109","LAUCHERTHAL","LAUCHERT",9.275496,48.083736,-0.00517171717171717,12.0689898989899,0.497212111949921,-0.00287058029689623,7.54540112460668,0.00105263157894737,0.133192982456138,0.939871430397034,0.00511309041835338,-7.74250364372431,-0.010258064516129,23.8601075268817,0.820972561836243,-0.0184955465587049,40.6635375618543,-0.0193333333333333,41.6293333333333,0.166692614555359,-0.0209163292847518,44.9053423301873,0.00244444444444444,-2.85511111111111,0.979940235614777,0.00190485829959474,-1.74746018893308
"110","NIEDERKIRCH","RISS",9.831213,48.238604,0.00163888888888889,-0.429138888888898,0.979940176010132,0.000346558704453508,2.15685308142137,0.000358974358974354,2.51297435897437,1,-0.00144264507422415,6.34559109311767,-0.00157575757575758,6.49236363636365,0.687462568283081,-0.00324993252361717,10.0613351327044,-0.000984126984126981,5.11311111111111,0.880083918571472,-0.00107557354925786,5.44552316689179,0.00448484848484848,-5.95848484848483,0.61505126953125,0.00503792172739548,-7.01466396761147
"111","ACHSTETTEN","BAIERZER ROT",9.898501,48.260693,-0.00688888888888889,15.7542222222222,0.48726487159729,-0.00601069915881362,14.0045786300269,-0.000634920634920639,3.60442857142858,0.880898952484131,3.83512101135885e-05,2.25813246936375,-0.00602898550724637,14.3111304347826,0.352204918861389,-0.00554318488529043,13.4804552406663,-0.00842857142857142,19.0714285714286,0.19105039536953,-0.00519028340080992,12.7157804768335,-0.00344444444444447,9.0694444444445,0.820972561836243,-0.00252415654520893,7.19395411605888
"112","HARBURG","WORNITZ",10.692384,48.783235,-0.0325375,67.6192791666667,0.0742271840572357,-0.0371860863697708,77.027767849753,-0.00166666666666668,8.64933333333336,1,-0.0132050742240227,32.4644339721119,-0.0735151515151515,153.223575757576,0.0147300250828266,-0.069519298245619,146.241758884401,-0.0305,64.3163333333333,0.0442721731960773,-0.0474437246963574,98.6304408457062,-0.0161333333333333,35.3325333333333,0.6690554022789,-0.0157555060728746,34.7088497525868
"113","KEMPTEN","ILLER",10.316864,47.730411,0.0251282051282051,-38.3051282051281,0.497212171554565,0.012992577597842,-13.7959916779152,0.0258333333333333,-37.4374999999999,0.529614090919495,0.0175198380566815,-20.2033357624858,0.0410416666666668,-66.9820833333335,0.650845050811768,0.0121388663967583,-7.0176815114654,-0.3328,695.769866666667,0.0252341739833355,-0.359431848852915,750.242672064804,0.0571428571428571,-97.7752380952379,0.326785802841187,0.0177062078272725,-17.4655438596733
